MARKET,CATEGORY,BRAND,year_month,total_visits,distinct_locations_approx
Philadelphia,Restaurants and Other Eating Places,Chipotle Mexican Grill,2020-01,1581970.0,1
Philadelphia,Restaurants and Other Eating Places,Chick-fil-A,2020-01,1196030.0,1
Philadelphia,Restaurants and Other Eating Places,Eat'n Park,2020-01,1102184.0,1
Philadelphia,Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,2020-01,911538.0,1
Philadelphia,Restaurants and Other Eating Places,Five Guys,2020-01,882947.0,1
Philadelphia,Restaurants and Other Eating Places,Papa John's,2020-01,849702.0,1
Philadelphia,Restaurants and Other Eating Places,Panera Bread,2020-01,752547.0,1
Philadelphia,Restaurants and Other Eating Places,Applebee's,2020-01,646619.0,1
Philadelphia,Restaurants and Other Eating Places,Jimmy John's,2020-01,613241.0,1
Philadelphia,Restaurants and Other Eating Places,Pizza Hut,2020-01,520426.0,1
Philadelphia,Restaurants and Other Eating Places,Long John Silver's,2020-01,452270.0,1
Philadelphia,Restaurants and Other Eating Places,Qdoba Mexican Grill,2020-01,432348.0,1
Philadelphia,Restaurants and Other Eating Places,Red Lobster,2020-01,422129.0,1
Philadelphia,Specialty Food Stores,Philly Pretzel Factory,2020-01,76853.0,1
Philadelphia,Specialty Food Stores,Gertrude Hawk Chocolates,2020-01,56458.0,1
Philadelphia,Specialty Food Stores,Kilwins,2020-01,24048.0,1
Philadelphia,Specialty Food Stores,Duck Donuts,2020-01,12205.0,1
Philadelphia,Specialty Food Stores,Russell Stover,2020-01,10898.0,1
Philadelphia,Specialty Food Stores,Lindt,2020-01,7705.0,1
Philadelphia,Specialty Food Stores,Rocket Fizz,2020-01,5796.0,1
Philadelphia,Specialty Food Stores,Slack's Hoagie Shack,2020-01,4998.0,1
Philadelphia,Specialty Food Stores,House of Jerky,2020-01,4841.0,1
Philadelphia,Specialty Food Stores,Rocky Mountain Chocolate,2020-01,4451.0,1
Philadelphia,Specialty Food Stores,Great American Cookies,2020-01,3999.0,1
Philadelphia,Specialty Food Stores,Beef Jerky Outlet,2020-01,3301.0,1
Philadelphia,Specialty Food Stores,Omaha Steaks,2020-01,2532.0,1
Philadelphia,Specialty Food Stores,Pepper Palace,2020-01,1689.0,1
Philadelphia,Specialty Food Stores,Pelican's SnoBalls,2020-01,947.0,1
Philadelphia,Traveler Accommodation,Hampton,2020-01,311801.0,1
Philadelphia,Traveler Accommodation,Courtyard by Marriott,2020-01,310184.0,8
Philadelphia,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2020-01,216341.0,1
Philadelphia,Traveler Accommodation,Quality Inn,2020-01,189824.0,1
Philadelphia,Traveler Accommodation,SpringHill Suites by Marriott,2020-01,178857.0,1
Philadelphia,Traveler Accommodation,Hilton Garden Inn,2020-01,155721.0,1
Philadelphia,Traveler Accommodation,Holiday Inn,2020-01,151862.0,1
Philadelphia,Traveler Accommodation,Best Western,2020-01,124106.0,10
Philadelphia,Traveler Accommodation,Comfort Suites,2020-01,119612.0,1
Philadelphia,Traveler Accommodation,Residence Inn by Marriott,2020-01,111468.0,1
Philadelphia,Traveler Accommodation,Four Points By Sheraton,2020-01,110105.0,1
Philadelphia,Traveler Accommodation,Homewood Suites by Hilton,2020-01,108784.0,1
Philadelphia,Traveler Accommodation,Marriott Hotels,2020-01,107870.0,1
Philadelphia,Traveler Accommodation,Days Inn,2020-01,79838.0,1
Philadelphia,Traveler Accommodation,Microtel Inn and Suites,2020-01,73705.0,1
Philadelphia,Traveler Accommodation,Renaissance Hotels,2020-01,73483.0,1
Philadelphia,Traveler Accommodation,Boyd Gaming,2020-01,67786.0,1
Philadelphia,Traveler Accommodation,Econo Lodge,2020-01,63736.0,1
Philadelphia,Traveler Accommodation,TownePlace Suites by Marriott,2020-01,63210.0,1
Philadelphia,Traveler Accommodation,Super 8,2020-01,59549.0,1
Philadelphia,Traveler Accommodation,Extended Stay America,2020-01,57625.0,1
Philadelphia,Traveler Accommodation,Holiday Inn Express,2020-01,54723.0,1
Philadelphia,Traveler Accommodation,Embassy Suites Hotels,2020-01,54397.0,1
Philadelphia,Traveler Accommodation,Crowne Plaza Hotels and Resorts,2020-01,53799.0,1
Philadelphia,Traveler Accommodation,Westin Hotels & Resorts,2020-01,52613.0,1
Philadelphia,Waste Collection,1-800 Got Junk,2020-01,676.0,1
Philadelphia,Waste Treatment and Disposal,Republic Services,2020-01,649.0,1
Philadelphia,Amusement Parks and Arcades,Sesame Place,2020-02,58989.0,1
Philadelphia,Amusement Parks and Arcades,Crayolia Experience,2020-02,27042.0,1
Philadelphia,Amusement Parks and Arcades,BounceU,2020-02,2774.0,1
Philadelphia,"Beer, Wine, and Liquor Stores",Fine Wine and Good Spirits,2020-02,277494.0,1
Philadelphia,Beverage Manufacturing,Iron Hill Brewery and Restaurant,2020-02,110056.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Praxair,2020-02,1349.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Airgas,2020-02,891.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Linde Gas & Equipment,2020-02,375.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Smokey Bones,2020-02,13472.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Barcade,2020-02,4300.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Vino Volo,2020-02,1816.0,1
Philadelphia,Freight Transportation Arrangement,Old Dominion Freight Line,2020-02,394.0,1
Philadelphia,Gasoline Stations,Sunoco,2020-02,7453522.0,1
Philadelphia,Gasoline Stations,Sheetz,2020-02,2549860.0,1
Philadelphia,Gasoline Stations,Speedway,2020-02,1823169.0,1
Philadelphia,Gasoline Stations,Kwik Fill,2020-02,1212864.0,1
Philadelphia,Gasoline Stations,Rutter's Farm Stores,2020-02,1090587.0,1
Philadelphia,Gasoline Stations,Exxon Mobil,2020-02,993795.0,1
Philadelphia,Gasoline Stations,7-Eleven Fuel,2020-02,839565.0,1
Philadelphia,Gasoline Stations,LUKOIL,2020-02,713656.0,1
Philadelphia,Gasoline Stations,Marathon,2020-02,583122.0,1
Philadelphia,Gasoline Stations,Country Fair,2020-02,427582.0,1
Philadelphia,Gasoline Stations,CITGO,2020-02,292815.0,1
Philadelphia,Gasoline Stations,BFS Foods,2020-02,266931.0,1
Philadelphia,Gasoline Stations,BP,2020-02,257186.0,1
Philadelphia,Gasoline Stations,Pilot Flying J,2020-02,194241.0,1
Philadelphia,Gasoline Stations,Gulf Oil,2020-02,154295.0,1
Philadelphia,Gasoline Stations,Shell Oil,2020-02,120557.0,1
Philadelphia,Gasoline Stations,ConocoPhillips,2020-02,111112.0,1
Philadelphia,Gasoline Stations,Costco Gasoline,2020-02,63534.0,1
Philadelphia,Gasoline Stations,Uni Mart,2020-02,54713.0,1
Philadelphia,Gasoline Stations,Valero Energy,2020-02,54378.0,1
Philadelphia,Gasoline Stations,Coen,2020-02,38981.0,1
Philadelphia,Gasoline Stations,Sam's Club Fuel Center,2020-02,37238.0,1
Philadelphia,Gasoline Stations,Par Mar Stores,2020-02,34009.0,1
Philadelphia,Gasoline Stations,Speedy Cafe,2020-02,17763.0,1
Philadelphia,Gasoline Stations,Nittany MinitMart,2020-02,14538.0,1
Philadelphia,Grocery Stores,GIANT Food Stores,2020-02,4026541.0,1
Philadelphia,Grocery Stores,ALDI,2020-02,3341337.0,1
Philadelphia,Grocery Stores,Redner's Markets,2020-02,2806456.0,1
Philadelphia,Grocery Stores,Weis Markets,2020-02,2790231.0,1
Philadelphia,Grocery Stores,ShopRite,2020-02,1862453.0,1
Philadelphia,Grocery Stores,Giant Eagle,2020-02,1530217.0,1
Philadelphia,Grocery Stores,Acme Markets,2020-02,1426945.0,1
Philadelphia,Grocery Stores,Wawa,2020-02,1029771.0,1
Philadelphia,Grocery Stores,Turkey Hill,2020-02,935181.0,1
Philadelphia,Grocery Stores,Wegmans Food Markets,2020-02,616642.0,1
Philadelphia,Grocery Stores,Save-A-Lot,2020-02,571821.0,1
Philadelphia,Grocery Stores,Gerrity's Supermarket,2020-02,538298.0,1
Philadelphia,Grocery Stores,GetGo,2020-02,523214.0,1
Philadelphia,Grocery Stores,SHOP 'n SAVE Supermarkets,2020-02,444874.0,1
Philadelphia,Grocery Stores,7-Eleven,2020-02,414264.0,1
Philadelphia,Grocery Stores,Boyer's Food Markets,2020-02,317406.0,1
Philadelphia,Grocery Stores,Price Chopper Supermarket,2020-02,286094.0,1
Philadelphia,Grocery Stores,Tops Friendly Markets,2020-02,284562.0,1
Philadelphia,Grocery Stores,IGA,2020-02,264254.0,1
Philadelphia,Grocery Stores,Applegreen,2020-02,259273.0,1
Philadelphia,Grocery Stores,PriceRite,2020-02,257533.0,1
Philadelphia,Grocery Stores,Trader Joe's,2020-02,209968.0,1
Philadelphia,Grocery Stores,Whole Foods Market,2020-02,208926.0,1
Philadelphia,Grocery Stores,Kuhn's Quality Food,2020-02,187360.0,1
Philadelphia,Grocery Stores,H Mart,2020-02,175684.0,1
Philadelphia,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2020-02,36968.0,1
Philadelphia,Grocery and Related Product Merchant Wholesalers,Performance Foodservice,2020-02,2320.0,1
Philadelphia,Interurban and Rural Bus Transportation,Greyhound,2020-02,2688.0,1
Philadelphia,Natural Gas Distribution,Mirabito Energy Products,2020-02,393.0,1
Philadelphia,Other Amusement and Recreation Industries,Planet Fitness,2020-02,502389.0,1
Philadelphia,Other Amusement and Recreation Industries,CrossFit,2020-02,159186.0,24
Philadelphia,Other Amusement and Recreation Industries,LA Fitness,2020-02,132940.0,1
Philadelphia,Other Amusement and Recreation Industries,Anytime Fitness,2020-02,76010.0,1
Philadelphia,Other Amusement and Recreation Industries,Sky Zone,2020-02,54573.0,1
Philadelphia,Other Amusement and Recreation Industries,Gold's Gym,2020-02,47578.0,1
Philadelphia,Other Amusement and Recreation Industries,Orangetheory Fitness,2020-02,45521.0,1
Philadelphia,Other Amusement and Recreation Industries,Snap Fitness,2020-02,40884.0,1
Philadelphia,Other Amusement and Recreation Industries,[solidcore],2020-02,32414.0,1
Philadelphia,Other Amusement and Recreation Industries,barre3,2020-02,29685.0,1
Philadelphia,Other Amusement and Recreation Industries,Pure Barre,2020-02,25833.0,1
Philadelphia,Other Amusement and Recreation Industries,The Edge Fitness Clubs,2020-02,25109.0,1
Philadelphia,Other Amusement and Recreation Industries,F45 Training,2020-02,23425.0,1
Philadelphia,Other Amusement and Recreation Industries,Lifetime Fitness,2020-02,23266.0,1
Philadelphia,Other Amusement and Recreation Industries,Burn Boot Camp,2020-02,19910.0,1
Philadelphia,Other Amusement and Recreation Industries,Crunch,2020-02,18929.0,1
Philadelphia,Other Amusement and Recreation Industries,Action Karate,2020-02,15117.0,1
Philadelphia,Other Amusement and Recreation Industries,Club Pilates,2020-02,14750.0,1
Philadelphia,Other Amusement and Recreation Industries,Workout Anytime,2020-02,13183.0,1
Philadelphia,Other Amusement and Recreation Industries,DEFY Trampoline Park,2020-02,11395.0,1
Philadelphia,Other Amusement and Recreation Industries,CycleBar,2020-02,11115.0,1
Philadelphia,Other Amusement and Recreation Industries,Altitude Trampoline Parks,2020-02,10260.0,1
Philadelphia,Other Amusement and Recreation Industries,Curves,2020-02,10034.0,1
Philadelphia,Other Amusement and Recreation Industries,Monkey Joe's,2020-02,8673.0,1
Philadelphia,Other Amusement and Recreation Industries,YWCA,2020-02,8455.0,1
Philadelphia,RV (Recreational Vehicle) Parks and Recreational Camps,KOA (Kampgrounds of America),2020-02,1269.0,1
Philadelphia,RV (Recreational Vehicle) Parks and Recreational Camps,Thousand Trails,2020-02,1107.0,1
Philadelphia,RV (Recreational Vehicle) Parks and Recreational Camps,Jellystone Park Camp Resorts,2020-02,431.0,1
Philadelphia,Restaurants and Other Eating Places,Dunkin',2020-02,7570240.0,1
Philadelphia,Restaurants and Other Eating Places,McDonald's,2020-02,5733991.0,1
Philadelphia,Restaurants and Other Eating Places,Wendy's,2020-02,4040328.0,1
Philadelphia,Restaurants and Other Eating Places,Burger King,2020-02,4037896.0,1
Philadelphia,Restaurants and Other Eating Places,Subway,2020-02,3964260.0,1
Philadelphia,Restaurants and Other Eating Places,Domino's Pizza,2020-02,3005417.0,1
Philadelphia,Restaurants and Other Eating Places,Rita's Italian Ice,2020-02,2794034.0,1
Philadelphia,Restaurants and Other Eating Places,Taco Bell,2020-02,2594642.0,1
Philadelphia,Restaurants and Other Eating Places,Starbucks,2020-02,2219835.0,1
Philadelphia,Restaurants and Other Eating Places,KFC,2020-02,2166983.0,1
Philadelphia,Restaurants and Other Eating Places,Dairy Queen,2020-02,2064766.0,1
Philadelphia,Restaurants and Other Eating Places,Arby's,2020-02,1696985.0,1
Philadelphia,Restaurants and Other Eating Places,Chipotle Mexican Grill,2020-02,1630163.0,1
Philadelphia,Restaurants and Other Eating Places,Chick-fil-A,2020-02,1239671.0,1
Philadelphia,Restaurants and Other Eating Places,Eat'n Park,2020-02,1106339.0,1
Philadelphia,Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,2020-02,939916.0,1
Philadelphia,Restaurants and Other Eating Places,Five Guys,2020-02,909252.0,1
Philadelphia,Restaurants and Other Eating Places,Papa John's,2020-02,895986.0,1
Philadelphia,Restaurants and Other Eating Places,Panera Bread,2020-02,767924.0,1
Philadelphia,Restaurants and Other Eating Places,Applebee's,2020-02,692456.0,1
Philadelphia,Restaurants and Other Eating Places,Jimmy John's,2020-02,617020.0,1
Philadelphia,Restaurants and Other Eating Places,Pizza Hut,2020-02,540752.0,1
Philadelphia,Restaurants and Other Eating Places,Long John Silver's,2020-02,467506.0,1
Philadelphia,Restaurants and Other Eating Places,Qdoba Mexican Grill,2020-02,440154.0,1
Philadelphia,Restaurants and Other Eating Places,Red Lobster,2020-02,430037.0,1
Philadelphia,Specialty Food Stores,Philly Pretzel Factory,2020-02,84372.0,1
Philadelphia,Specialty Food Stores,Gertrude Hawk Chocolates,2020-02,65660.0,1
Philadelphia,Specialty Food Stores,Kilwins,2020-02,27372.0,1
Philadelphia,Specialty Food Stores,Duck Donuts,2020-02,13377.0,1
Philadelphia,Specialty Food Stores,Russell Stover,2020-02,12537.0,1
Philadelphia,Specialty Food Stores,Lindt,2020-02,9222.0,1
Philadelphia,Specialty Food Stores,Rocket Fizz,2020-02,7066.0,1
Philadelphia,Specialty Food Stores,Rocky Mountain Chocolate,2020-02,6789.0,1
Philadelphia,Specialty Food Stores,Slack's Hoagie Shack,2020-02,5771.0,1
Philadelphia,Specialty Food Stores,House of Jerky,2020-02,5513.0,1
Philadelphia,Specialty Food Stores,Great American Cookies,2020-02,4754.0,1
Philadelphia,Specialty Food Stores,Beef Jerky Outlet,2020-02,4287.0,1
Philadelphia,Specialty Food Stores,Omaha Steaks,2020-02,3105.0,1
Philadelphia,Specialty Food Stores,Pepper Palace,2020-02,2034.0,1
Philadelphia,Specialty Food Stores,Pelican's SnoBalls,2020-02,1216.0,1
Philadelphia,Traveler Accommodation,Hampton,2020-02,308166.0,1
Philadelphia,Traveler Accommodation,Courtyard by Marriott,2020-02,302445.0,9
Philadelphia,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2020-02,215327.0,1
Philadelphia,Traveler Accommodation,Quality Inn,2020-02,186051.0,1
Philadelphia,Traveler Accommodation,SpringHill Suites by Marriott,2020-02,175170.0,1
Philadelphia,Traveler Accommodation,Hilton Garden Inn,2020-02,150423.0,1
Philadelphia,Traveler Accommodation,Holiday Inn,2020-02,149232.0,1
Philadelphia,Traveler Accommodation,Best Western,2020-02,119941.0,12
Philadelphia,Traveler Accommodation,Comfort Suites,2020-02,115899.0,1
Philadelphia,Traveler Accommodation,Residence Inn by Marriott,2020-02,109225.0,1
Philadelphia,Traveler Accommodation,Marriott Hotels,2020-02,108642.0,1
Philadelphia,Traveler Accommodation,Homewood Suites by Hilton,2020-02,108015.0,1
Philadelphia,Traveler Accommodation,Four Points By Sheraton,2020-02,104966.0,1
Philadelphia,Traveler Accommodation,Days Inn,2020-02,79536.0,1
Philadelphia,Traveler Accommodation,Renaissance Hotels,2020-02,72820.0,1
Philadelphia,Traveler Accommodation,Microtel Inn and Suites,2020-02,72522.0,1
Philadelphia,Traveler Accommodation,Boyd Gaming,2020-02,71872.0,1
Philadelphia,Traveler Accommodation,Econo Lodge,2020-02,64322.0,1
Philadelphia,Traveler Accommodation,TownePlace Suites by Marriott,2020-02,62897.0,1
Philadelphia,Traveler Accommodation,Super 8,2020-02,59075.0,1
Philadelphia,Traveler Accommodation,Extended Stay America,2020-02,56753.0,1
Philadelphia,Traveler Accommodation,Holiday Inn Express,2020-02,53610.0,1
Philadelphia,Traveler Accommodation,Crowne Plaza Hotels and Resorts,2020-02,51865.0,1
Philadelphia,Traveler Accommodation,Embassy Suites Hotels,2020-02,49603.0,1
Philadelphia,Traveler Accommodation,Candlewood Suites,2020-02,49356.0,1
Philadelphia,Waste Collection,1-800 Got Junk,2020-02,662.0,1
Philadelphia,Waste Treatment and Disposal,Republic Services,2020-02,581.0,1
Philadelphia,Amusement Parks and Arcades,Sesame Place,2020-03,35815.0,1
Philadelphia,Amusement Parks and Arcades,Crayolia Experience,2020-03,16809.0,1
Philadelphia,Amusement Parks and Arcades,BounceU,2020-03,1694.0,1
Philadelphia,"Beer, Wine, and Liquor Stores",Fine Wine and Good Spirits,2020-03,154847.0,1
Philadelphia,Beverage Manufacturing,Iron Hill Brewery and Restaurant,2020-03,67999.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Praxair,2020-03,981.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Airgas,2020-03,643.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Linde Gas & Equipment,2020-03,259.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Smokey Bones,2020-03,7953.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Barcade,2020-03,3115.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Vino Volo,2020-03,923.0,1
Philadelphia,Freight Transportation Arrangement,Old Dominion Freight Line,2020-03,258.0,1
Philadelphia,Gasoline Stations,Sunoco,2020-03,6272566.0,1
Philadelphia,Gasoline Stations,Sheetz,2020-03,1969575.0,1
Philadelphia,Gasoline Stations,Speedway,2020-03,1411791.0,1
Philadelphia,Gasoline Stations,Kwik Fill,2020-03,1005297.0,1
Philadelphia,Gasoline Stations,Exxon Mobil,2020-03,868763.0,1
Philadelphia,Gasoline Stations,Rutter's Farm Stores,2020-03,794952.0,1
Philadelphia,Gasoline Stations,LUKOIL,2020-03,587068.0,1
Philadelphia,Gasoline Stations,7-Eleven Fuel,2020-03,580573.0,1
Philadelphia,Gasoline Stations,Marathon,2020-03,500769.0,1
Philadelphia,Gasoline Stations,Country Fair,2020-03,341140.0,1
Philadelphia,Gasoline Stations,CITGO,2020-03,257585.0,1
Philadelphia,Gasoline Stations,BP,2020-03,207257.0,1
Philadelphia,Gasoline Stations,BFS Foods,2020-03,186491.0,1
Philadelphia,Gasoline Stations,Pilot Flying J,2020-03,177387.0,1
Philadelphia,Gasoline Stations,Gulf Oil,2020-03,130831.0,1
Philadelphia,Gasoline Stations,Shell Oil,2020-03,102833.0,1
Philadelphia,Gasoline Stations,ConocoPhillips,2020-03,94101.0,1
Philadelphia,Gasoline Stations,Costco Gasoline,2020-03,51757.0,1
Philadelphia,Gasoline Stations,Valero Energy,2020-03,45170.0,1
